userName,score,content,at
A Google user,5,It is good,2025-06-03 01:47:34
A Google user,5,Good 😘,2025-06-03 01:47:11
A Google user,5,nice,2025-06-03 01:47:07
A Google user,5,Excellent easy to communicate with people,2025-06-03 01:46:19
A Google user,5,it good and it help me a loot,2025-06-03 01:46:15
A Google user,4,Super cool,2025-06-03 01:45:46
A Google user,5,Sorry 😐,2025-06-03 01:45:18
A Google user,5,nice,2025-06-03 01:44:28
A Google user,5,Good application for anyone 🤩,2025-06-03 01:44:16
A Google user,5,it help me to contact everyone 😆,2025-06-03 01:44:16
A Google user,5,am going to talk with my friend,2025-06-03 01:44:14
A Google user,4,good,2025-06-03 01:43:25
A Google user,1,very slow status not update every time slow,2025-06-03 01:42:10
A Google user,2,why I can't able to open my WhatsApp 😭😭 I can delete it and re download it because my important documents will be delete plz I'm requesting fix it immediately,2025-06-03 01:40:34
A Google user,5,good ludu King,2025-06-03 01:38:52
A Google user,2,better 😆,2025-06-03 01:38:23
A Google user,5,Clear and accurate sound.,2025-06-03 01:38:05
A Google user,5,nice,2025-06-03 01:37:43
A Google user,5,excellent,2025-06-03 01:37:29
A Google user,5,is the best and fast,2025-06-03 01:37:29
A Google user,5,Whatsapp is not loving in,2025-06-03 01:37:00
A Google user,5,whatsp bahut kam ki chij hai,2025-06-03 01:37:00
A Google user,1,not effective,2025-06-03 01:36:28
A Google user,1,Very bad,2025-06-03 01:36:01
A Google user,5,"Thanks for adding audio in status, kindly extend time of audio from 30 seconds to 60 second atleast",2025-06-03 01:35:41
A Google user,1,Really disappointed by the fact that I can't even recover my own data. It's really unfair for a user to just lost a whole bunch of data just in a click!,2025-06-03 01:31:17
A Google user,5,"Assalam 0 Alaikum! . I, m using whatsapp from 6 years and it, S really enjoyable and reliable. I, m connected with my frNds, family, colleagues, relatives. I, m a teacher as well as student so I get further information by my services from my colleagues as well as I, m a student so I, m also connected with my frNds in the matter of study. It, S spam accidently now no is active, number, S been verify I just need a code that means I, m one step away from my whatsapp.its my request plz send me the c",2025-06-03 01:31:12
A Google user,1,I am want my whatsapp to open using this oppo device please,2025-06-03 01:30:50
A Google user,5,Nice,2025-06-03 01:30:35
A Google user,5,okay,2025-06-03 01:30:23
A Google user,1,can be hacked very easily fakeee,2025-06-03 01:30:22
A Google user,4,2х пен тындайтын кылындарш өтініш а то уже не возможно,2025-06-03 01:28:38
A Google user,1,"after recent update, I'm not able to select media from a specific folder. I'm forced to scroll through the ginormous pile of media and search for the required file Hate this update",2025-06-03 01:28:15
A Google user,5,Good apps,2025-06-03 01:27:19
A Google user,5,excellent,2025-06-03 01:26:56
A Google user,5,OTP,2025-06-03 01:26:35
A Google user,5,ର୍ଶକ ଟପ୍ପୋ,2025-06-03 01:26:30
A Google user,5,Good 👍,2025-06-03 01:25:34
A Google user,2,harassment,2025-06-03 01:25:13
A Google user,5,Thank for the green 💚 app,2025-06-03 01:25:02
A Google user,5,goodies,2025-06-03 01:23:28
A Google user,1,"I'm going to become very mad if you don't remove that ban on my phone, I haven't done anything so why",2025-06-03 01:22:16
A Google user,5,is the best app have ever known,2025-06-03 01:21:45
A Google user,5,good,2025-06-03 01:21:40
A Google user,1,why is my WhatsApp not working 😠,2025-06-03 01:21:19
A Google user,5,it's very excellent app,2025-06-03 01:21:07
A Google user,5,Excellent,2025-06-03 01:21:04
A Google user,4,fine with the service,2025-06-03 01:20:50
A Google user,3,yar WhatsApp ban rha,2025-06-03 01:20:44
A Google user,1,status problem 💔,2025-06-03 01:20:28
A Google user,1,"such a wrost update. No image folder show. when share images to contact or update on status. just seen some folder like Camera, screenshot and download folder.not else more.",2025-06-03 01:19:07
A Google user,2,we can't uploading every photo phone gallery visibility recently images only please fix the bug,2025-06-03 01:18:41
A Google user,2,"The new updates are extremely buggy, especially the albums in image picker. None of my albums are loading...was change even necessary?? You're ruining a perfectly working app with things no one asked for",2025-06-03 01:18:10
A Google user,5,consumes less MB,2025-06-03 01:18:06
A Google user,2,This app is fast and useful for easy communication 💯💥🌟,2025-06-03 01:17:58
A Google user,5,chat,2025-06-03 01:16:11
A Google user,5,"so my account says this account is not longer available to use but I don't understand I used the account for school work and chatting with my friends , please fix the problem as my entire school year is on that account every little bit of work i need to pass my exams is on that account I do hope this problem is fixed I'm giving 5 stars as I hope this problem can be fixed",2025-06-03 01:15:54
A Google user,1,bad app,2025-06-03 01:15:40
A Google user,5,Good to use,2025-06-03 01:15:35
A Google user,5,Good service 👍👍,2025-06-03 01:14:12
A Google user,5,great,2025-06-03 01:13:38
A Google user,1,yeh aur you tube sabse bekar app hai jo auto update band karne ke bavjood automatically update ho jaate hai..,2025-06-03 01:13:37
A Google user,5,It is awesome,2025-06-03 01:12:53
A Google user,5,Using whatsapp is the best thing to do,2025-06-03 01:12:13
A Google user,1,Take back as per old like . If we want to send anyone from media so it show with full gallery and big icons so we can select easily. It shows only few album and small. Icons .please remove this and bring back old one. It is very bad. Very useless new update.,2025-06-03 01:11:46
A Google user,4,Fix issue,2025-06-03 01:10:35
A Google user,1,wahatsapp ban,2025-06-03 01:10:11
A Google user,3,thank you so much I really love this app,2025-06-03 01:09:20
A Google user,5,nice,2025-06-03 01:09:19
A Google user,5,WhatsApp is a very good and reliable app.I have resetted my device to factory reset by erasing every thing multiple times but when I download whatsapp back all my chats and contact are okay.it is very good and reliable communication app.,2025-06-03 01:09:08
A Google user,5,can you share me the update link to get new version,2025-06-03 01:09:00
A Google user,5,Dear whatsapp team I am not using any unofficial whatsapp application but still when I try to open my office Whatsapp it shows you need official Whatsapp to login problem please help me to fix it as possible👍,2025-06-03 01:08:28
A Google user,5,"Very useful, Excellent service",2025-06-03 01:08:18
A Google user,1,The whatsapp is not working for downloading and updating y y Omo is bad,2025-06-03 01:06:25
A Google user,5,My Best App,2025-06-03 01:05:53
A Google user,5,🥰😘,2025-06-03 01:05:42
A Google user,5,Ok,2025-06-03 01:04:15
A Google user,1,my whatsapp is hacking please solve this problem,2025-06-03 01:03:29
A Google user,5,Good,2025-06-03 01:01:09
A Google user,5,THIS IS THE BEST APP I WANT TO USE EVERY TIME EVERY DAY,2025-06-03 00:58:52
A Google user,5,Power perfomance,2025-06-03 00:58:48
A Google user,5,nice,2025-06-03 00:58:36
A Google user,5,amazing 😍😍😍🤩,2025-06-03 00:57:47
A Google user,4,Good,2025-06-03 00:56:16
A Google user,5,very good,2025-06-03 00:56:00
A Google user,5,good 😊,2025-06-03 00:55:42
A Google user,1,verification code not received please send me verification code it's emargency,2025-06-03 00:55:24
A Google user,5,excellent,2025-06-03 00:54:56
A Google user,5,For chating,2025-06-03 00:54:49
A Google user,5,excellent,2025-06-03 00:54:22
A Google user,5,Awesome,2025-06-03 00:54:11
A Google user,1,"Pls remove meta AI Icon app becoming slow, contact not loading, deploy humans AI can't understand human problems. don't kich out people from jobs , humans is the biggest resource on 🌍 Earth.",2025-06-03 00:53:31
A Google user,5,I am hacked on WhatsApp,2025-06-03 00:52:30
A Google user,5,plz help,2025-06-03 00:51:40
A Google user,5,this is the best,2025-06-03 00:50:56
A Google user,5,excellent.app,2025-06-03 00:50:33
A Google user,5,On fire,2025-06-03 00:49:56
A Google user,1,"I've been facing this issue for the past 7 days. Whenever I try to log into WhatsApp, a message appears on the screen saying: ""The account can no longer use WhatsApp due to spam."" I don’t know why this keeps happening. Every time I submit a review request, it says it will take 24 hours. Then after waiting 24 hours, when I try to log in again, it works — but after 1 to 2 minutes, the account gets blocked again automatically. I’m using WhatsApp normally. I’m not doing anything wrong please help",2025-06-03 00:49:54
A Google user,5,great,2025-06-03 00:49:36
A Google user,1,Why is my whatsapp blocked,2025-06-03 00:49:20
A Google user,5,good,2025-06-03 00:48:45
A Google user,1,AI garbage cannot be removed. this will remain a 1/5 until I can get rid of it,2025-06-03 00:48:19
A Google user,1,you need the offical whatsapp to login what is this,2025-06-03 00:48:16
A Google user,5,so far so good,2025-06-03 00:46:27
A Google user,4,"The app is very good BUT Why does the quality of images and videos reduce when shared on WhatsApp Status, despite the originals being high quality? Also, is there a reason why users cannot choose the quality level before posting?",2025-06-03 00:45:36
A Google user,1,"very bad app, always demands updatation.",2025-06-03 00:44:55
A Google user,5,useful,2025-06-03 00:44:50
A Google user,1,How can I download WhatsApp in PC or Computer,2025-06-03 00:44:41
A Google user,2,"I have had so many problems with this new version. I cannot see a add a new contact option, it bugs in my device and says it's not responding and whenever I pull down in a chat it instantly start a some kind of voice chat without even asking.",2025-06-03 00:44:34
A Google user,5,very good services,2025-06-03 00:43:59
A Google user,5,nise good,2025-06-03 00:43:06
A Google user,5,wow,2025-06-03 00:42:14
A Google user,1,whatsapp verification code not recieved emergency for me please send me varification codes,2025-06-03 00:41:45
A Google user,5,good,2025-06-03 00:41:37
A Google user,1,good luck,2025-06-03 00:41:06
A Google user,1,"Facing lot of issues in sending a contact (attach) a contact. it take time to load the contact list (which wasnt the case earlier). Other messaging apps don't have this problem at all. I have tried reinstalling the app, restarted the app etc. Can someone che ck Using S24 ultra.",2025-06-03 00:40:58
A Google user,5,👍 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,2025-06-03 00:40:21
A Google user,5,Wow,2025-06-03 00:38:53
A Google user,3,"Problem in backup, I change new phone but backup not working, pls help me",2025-06-03 00:38:53
A Google user,1,You get banned from WhatsApp for no reason this is not the first time and I am not the only person that complained about it this is unexeptable.,2025-06-03 00:38:50
A Google user,5,Excellent,2025-06-03 00:38:38
A Google user,5,Perfect 👌👌👌,2025-06-03 00:38:23
A Google user,5,my whatsapp help it,2025-06-03 00:38:21
A Google user,5,Wonderful,2025-06-03 00:38:20
A Google user,5,ye app kaam kiyu nahin kar raha hai sir,2025-06-03 00:37:46
A Google user,5,good,2025-06-03 00:37:29
A Google user,1,Bad because they keep stressing me by banning my account,2025-06-03 00:37:05
A Google user,4,good,2025-06-03 00:36:46
A Google user,5,gooooooʻoooood,2025-06-03 00:36:40
A Google user,5,Good,2025-06-03 00:36:33
A Google user,5,it's very easy to send and receive message s,2025-06-03 00:33:51
A Google user,5,wow zerrs,2025-06-03 00:33:26
A Google user,4,sleep mode not available please added this feature,2025-06-03 00:33:22
A Google user,5,WhatsApp call Bina VPN se achcha lag raha hai Chandan chalati ho,2025-06-03 00:33:18
A Google user,1,I want my WhatsApp be open every time its restricting me to download every time.,2025-06-03 00:32:47
A Google user,1,Good,2025-06-03 00:32:40
A Google user,2,uploading videos and photos in hd in status bro ... but photo and video shows 360p Quality in Status ...pls solve this .. I set all my settings in Hd .. but in status..very poor quality 😕😕,2025-06-03 00:32:01
A Google user,1,"Remove the AI thingy from Whatsapp, please and thank you☺️",2025-06-03 00:31:50
A Google user,5,great,2025-06-03 00:31:41
A Google user,5,My WhatsApp 7 time block. 12year user same number please,2025-06-03 00:31:13
A Google user,5,status song option not available,2025-06-03 00:30:12
A Google user,5,very nice,2025-06-03 00:29:05
A Google user,5,wonderfull 🤎,2025-06-03 00:28:45
A Google user,5,we love WHATSAPP AND 😍 YOU,2025-06-03 00:28:26
A Google user,5,good,2025-06-03 00:28:25
A Google user,4,Happay,2025-06-03 00:28:20
A Google user,5,Nice,2025-06-03 00:27:44
A Google user,5,nice,2025-06-03 00:26:54
A Google user,1,WhatsApp is the best please for business,2025-06-03 00:26:19
A Google user,5,very good,2025-06-03 00:24:39
A Google user,5,berry good,2025-06-03 00:24:24
A Google user,5,brilliant application that's really good,2025-06-03 00:24:23
A Google user,5,ehatsapp is a good meanz of communication and it is friendly and suppotibg application,2025-06-03 00:23:55
A Google user,5,good 👍😊,2025-06-03 00:23:50
A Google user,1,my pasndida aap whatsapp,2025-06-03 00:22:59
A Google user,5,nice,2025-06-03 00:22:25
A Google user,5,good,2025-06-03 00:21:17
A Google user,1,"very good, i like this",2025-06-03 00:19:37
A Google user,5,microphon ternd on yes,2025-06-03 00:19:01
A Google user,4,You should a feature where you can activate airplane mode,2025-06-03 00:17:51
A Google user,5,Gojo,2025-06-03 00:17:26
A Google user,5,góod idea,2025-06-03 00:17:07
A Google user,2,it's best but it's disturbing privacy,2025-06-03 00:16:19
A Google user,5,it's very good and secure aap,2025-06-03 00:16:07
A Google user,5,good,2025-06-03 00:15:54
A Google user,1,WhatsApp nahi chal raha hai,2025-06-03 00:15:41
A Google user,1,good,2025-06-03 00:15:29
A Google user,1,not able to download,2025-06-03 00:15:01
A Google user,5,very good,2025-06-03 00:14:42
A Google user,5,good,2025-06-03 00:14:21
A Google user,5,"I have a nice experience with you, I like the WhatsApp",2025-06-03 00:14:13
A Google user,5,good,2025-06-03 00:13:47
A Google user,5,the new update is annoying,2025-06-03 00:13:41
A Google user,5,I am not getting advanced features in this app,2025-06-03 00:12:58
A Google user,5,invite freand,2025-06-03 00:12:56
A Google user,5,Cant receive my code,2025-06-03 00:12:55
A Google user,5,Super,2025-06-03 00:11:20
A Google user,5,good,2025-06-03 00:09:59
A Google user,1,nyc app,2025-06-03 00:09:50
A Google user,2,Bro. I can take my sign. That I will not sell. Egon is for my children. God swear. Many people's dumpers are here. That's why I am scared.,2025-06-03 00:09:48
A Google user,5,👍,2025-06-03 00:09:28
A Google user,5,this app very nice 😍,2025-06-03 00:09:01
A Google user,5,Good,2025-06-03 00:08:56
A Google user,4,I want to use this app,2025-06-03 00:08:28
A Google user,1,Can't download WhatsApp,2025-06-03 00:07:29
A Google user,4,great app but need some improvement,2025-06-03 00:07:27
A Google user,5,very good,2025-06-03 00:07:25
A Google user,5,very good,2025-06-03 00:07:08
A Google user,5,"Its always good, convenient and beneficial to me, my family and colleagues 😊",2025-06-03 00:07:06
A Google user,5,🥰🥰,2025-06-03 00:06:22
A Google user,5,good,2025-06-03 00:06:07
A Google user,5,good,2025-06-03 00:05:36
A Google user,5,very very reliable and so amazing,2025-06-03 00:05:16
A Google user,4,nice experience,2025-06-03 00:04:55
A Google user,1,please my WhatsApp open no working my WhatsApp please open the my WhatsApp My name is Arab Nawaz,2025-06-03 00:03:33
A Google user,5,Ok love to,2025-06-03 00:03:25
A Google user,5,very bad,2025-06-03 00:03:12
A Google user,5,nice,2025-06-03 00:02:48
A Google user,5,it a very good app 👌 everyone should try,2025-06-03 00:02:37
A Google user,4,good,2025-06-03 00:02:05
A Google user,5,Very Very beautiful plate form but I have one request pleaz Whatsapp team add this option of blue tick meta verified setting and add this text setting not delleted text,2025-06-03 00:02:04
A Google user,5,good app,2025-06-03 00:01:52
A Google user,1,notification not be shown properly and too much lag face at 5 days so please fix it immediately,2025-06-03 00:01:36
A Google user,1,waste of time,2025-06-03 00:01:22
A Google user,5,best options appa in family members mitting and chat,2025-06-03 00:01:04
A Google user,5,"Downloading WhatsApp is so difficult, they ask an OTP which we don't r receive at all & hence the registered mobile no.cannot be verified",2025-06-03 00:00:33
A Google user,5,Nice,2025-06-03 00:00:28
A Google user,1,"My WhatsApp number has been hacked by someone, and I can't use WhatsApp.",2025-06-02 23:59:44
A Google user,5,nice I'm on,2025-06-02 23:57:34
A Google user,5,Ok,2025-06-02 23:57:13
A Google user,5,Cool thanks,2025-06-02 23:56:57
A Google user,1,video call is failed many problems,2025-06-02 23:56:34
A Google user,5,Team WhatsApp 👌👌,2025-06-02 23:56:32
A Google user,5,#thankyou this is Nikki Shingler-Miller's Device,2025-06-02 23:55:24
A Google user,5,nice app for Android phone 🥱,2025-06-02 23:54:59
A Google user,5,"Hey. Dear whatsapp community Team. Help, my account is banned. I am not able to Run whatsapp read all your terms and conditions. we will follow rules. I hope you will unban whatsapp as soon as possible.",2025-06-02 23:54:55
A Google user,1,my Whatsapp is crashed and not opening and no response from customer service as well,2025-06-02 23:53:20
A Google user,3,my account has been not open isme bata rha he ki this account can no longer use whatsapp due to spam please yeh technical problem ko solver karne ki vinanti he,2025-06-02 23:53:12
A Google user,5,Interesting,2025-06-02 23:53:10
A Google user,1,bahut bura,2025-06-02 23:53:06
A Google user,1,"please I can't backup my WhatsApp chats anymore. since the 22nd of May 2025. it keeps saying ""Unable to back up messages"". Also, even after installing the most recent update, I don't get the feature to add a song to a picture on my WhatsApp status.",2025-06-02 23:52:40
A Google user,5,very good,2025-06-02 23:51:50
A Google user,5,Excellent,2025-06-02 23:51:47
A Google user,5,I need a speedy and faster movement on this app,2025-06-02 23:51:32
A Google user,5,good nice app 💗,2025-06-02 23:51:08
A Google user,5,nice,2025-06-02 23:50:39
A Google user,1,"I am not able to create my account, I am being told to install the official Whatsapp, when i have already done that a lot of times",2025-06-02 23:49:44
A Google user,4,was normal,2025-06-02 23:49:23
A Google user,2,no conecta mucho tiempo,2025-06-02 23:48:56
A Google user,4,"very nice 👍 messaging to this app,",2025-06-02 23:46:09
A Google user,5,excellent 👌,2025-06-02 23:45:42
A Google user,5,It is very good Comfortable,2025-06-02 23:45:33
A Google user,3,average working,2025-06-02 23:43:02
A Google user,5,good,2025-06-02 23:42:16
A Google user,3,Please help me,2025-06-02 23:42:15
A Google user,5,don't ban my number,2025-06-02 23:42:06
A Google user,5,nice,2025-06-02 23:42:06
A Google user,5,Good 👍,2025-06-02 23:41:25
A Google user,5,it's good,2025-06-02 23:40:16
A Google user,5,nice,2025-06-02 23:40:14
A Google user,4,my watsup nomber was not login,2025-06-02 23:40:12
A Google user,5,exlent,2025-06-02 23:40:03
A Google user,2,"Make an option to pin mutiple groups or contacts , this is very necessary",2025-06-02 23:39:41
A Google user,5,it is the best app ever,2025-06-02 23:38:34
A Google user,5,noce,2025-06-02 23:38:30
A Google user,1,vrey bad,2025-06-02 23:37:45
A Google user,5,ok,2025-06-02 23:35:09
A Google user,5,help my phone to use WhatsApp,2025-06-02 23:34:52
A Google user,1,Too bad 😞😞😞😞,2025-06-02 23:34:15
A Google user,4,"ach ban likom ila zedto.. recovery deali, n9der ndkhel o nreje3 les suppression (plain d'idées comment peut-on le faire)",2025-06-02 23:33:25
A Google user,1,"stop forcing AI on people. this is the last straw, time to move away from whatsapp.",2025-06-02 23:32:08
A Google user,4,"I've been facing an ongoing app lock issue for the past few weeks. I am unable to open the app with the app lock the first time; I can only access it on the second attempt. It's really frustrating to have to unlock WhatsApp every time. This issue has been consistent, and I would appreciate a quick resolution. Other functionalities is working good. again am facing app lock issue 😩. kindly check improve",2025-06-02 23:31:53
A Google user,5,good,2025-06-02 23:31:20
A Google user,5,open my WhatsApp pleases my WhatsApp is not open,2025-06-02 23:30:34
A Google user,5,bad,2025-06-02 23:30:31
A Google user,5,amazing. mark zukerbarg,2025-06-02 23:30:27
A Google user,5,good,2025-06-02 23:30:16
A Google user,5,आई लाइक थिस एप थिस एप इस वेरी गुड,2025-06-02 23:29:49
A Google user,5,nice app I don't even need to review just amazing,2025-06-02 23:29:45
A Google user,5,nice,2025-06-02 23:29:37
A Google user,5,I love whasApp,2025-06-02 23:29:30
A Google user,1,again and again it's asking for open,2025-06-02 23:28:29
A Google user,4,Okk,2025-06-02 23:28:10
A Google user,5,nice,2025-06-02 23:27:50
A Google user,5,good work app,2025-06-02 23:27:01
A Google user,1,my whatsapp is not working please l need help they said l should download official whatsapp,2025-06-02 23:26:51
A Google user,1,can not backup without OTP I for get my OTP and now loss it,2025-06-02 23:26:23
A Google user,5,Good,2025-06-02 23:26:21
A Google user,5,this app very good for communication 😍😍,2025-06-02 23:24:46
A Google user,5,thanks for your time and consideration in short WhatsApp is the best,2025-06-02 23:23:44
A Google user,4,also good,2025-06-02 23:23:26
A Google user,2,Too slow and meta Ai is too robot my advice is to give it a more reality talking like siri,2025-06-02 23:23:19
A Google user,1,video calling sow issue,2025-06-02 23:23:09
A Google user,5,Good app,2025-06-02 23:22:43
A Google user,1,bakswas,2025-06-02 23:22:27
A Google user,5,best app,2025-06-02 23:22:06
A Google user,4,"very, good",2025-06-02 23:21:53
A Google user,1,so far is good,2025-06-02 23:21:43
A Google user,3,good,2025-06-02 23:21:19
A Google user,5,it's very good and yougful convenient watsapp thank-you,2025-06-02 23:21:09
A Google user,2,Good,2025-06-02 23:19:33
A Google user,5,good ap for bussinise and other process,2025-06-02 23:19:14
A Google user,5,good,2025-06-02 23:19:12
A Google user,2,Media picker update sucks. I've got maybe 10 folders of content and my only 2 options are scroll through THOUSANDS of images to find the one I want/need or select an image from the only 2 useless folders WhatsApp allows me to. WHY🤬🤬🤬,2025-06-02 23:18:52
A Google user,1,Difficult,2025-06-02 23:18:33
A Google user,5,it's amazing,2025-06-02 23:17:30
A Google user,5,WhatsApp is My basic need of life .I can't imagine a good communication without this app,2025-06-02 23:17:07
A Google user,5,Easy to use and fast,2025-06-02 23:16:52
A Google user,5,like this,2025-06-02 23:16:27
A Google user,1,"I am very disappointed with the new update. Kindly do something.. My phone is a business tool, I use status for marketing and the phone cannot access all folders.. Some people suggest you put setting 'on' on cloud media app.. mine doesn't have that option.. Kindly sort this out",2025-06-02 23:15:37
A Google user,5,This is very useful app,2025-06-02 23:14:54
A Google user,5,very good sarvice,2025-06-02 23:14:53
A Google user,5,crazy,2025-06-02 23:14:44
A Google user,1,"The call noise suppression system is so poor, it's often suppressed human voice while talking which is very frustrating",2025-06-02 23:14:30
A Google user,5,thank you,2025-06-02 23:13:31
A Google user,1,MY WHATSAPP NOT UPDATE,2025-06-02 23:12:55
A Google user,4,"Hello WhatsApp Team, I believe my account was banned in error. I have always used WhatsApp according to your terms. Please review my case. Thank you.",2025-06-02 23:12:18
A Google user,5,good,2025-06-02 23:12:00
A Google user,5,update this WhatsApp,2025-06-02 23:10:53
A Google user,1,happy,2025-06-02 23:10:31
A Google user,5,v Good,2025-06-02 23:10:00
A Google user,5,very nice,2025-06-02 23:09:52
A Google user,5,why can't I use WhatsApp anymore I have tried using it several times and it is not working the way I want please I need to look for a way you guys should help me,2025-06-02 23:09:36
A Google user,5,Good app,2025-06-02 23:08:36
A Google user,3,love this app,2025-06-02 23:08:26
A Google user,3,best app,2025-06-02 23:07:28
A Google user,5,good,2025-06-02 23:06:33
A Google user,5,att ✨,2025-06-02 23:06:15
A Google user,5,my WhatsApp is not working,2025-06-02 23:06:05
A Google user,5,واتساپ main ہائے زندگی کے,2025-06-02 23:05:46
A Google user,5,Please whatsapp on,2025-06-02 23:05:44
A Google user,1,It's so good place download tha app,2025-06-02 23:05:32
A Google user,5,Good,2025-06-02 23:05:05
A Google user,5,💗,2025-06-02 23:03:05
A Google user,5,😍,2025-06-02 23:03:02
A Google user,4,good,2025-06-02 23:02:41
A Google user,5,good,2025-06-02 23:02:21
A Google user,2,kindly provide whatsapp call recording feature:),2025-06-02 23:01:44
A Google user,5,❤️❤️❤️,2025-06-02 23:00:58
A Google user,5,nice,2025-06-02 23:00:57
A Google user,5,allha ka shokr ha all,2025-06-02 23:00:20
A Google user,5,excellent services.,2025-06-02 23:00:17
A Google user,1,I give one star because when I uploading status quality is good but when I have uploaded story the quality of status is poor and also blur,2025-06-02 23:00:12
A Google user,5,👍🏻,2025-06-02 23:00:12
A Google user,1,chal hi nahi raha mere mobile me,2025-06-02 23:00:02
A Google user,4,nice,2025-06-02 22:59:26
A Google user,5,"ever came across such apure fundamental path related to Lalita sahastra nam shloka,🤗👏👏👏👏👏",2025-06-02 22:58:48
A Google user,5,clear voice,2025-06-02 22:58:41
A Google user,4,best of the best 🥰🥰,2025-06-02 22:58:20
A Google user,5,bahut accha aap hai,2025-06-02 22:58:08
A Google user,5,nice app,2025-06-02 22:57:18
A Google user,5,Thank Thanks,2025-06-02 22:56:54
A Google user,5,I think I love what app,2025-06-02 22:56:10
A Google user,1,no longer working,2025-06-02 22:56:08
A Google user,5,excellent,2025-06-02 22:55:41
A Google user,2,I can't use music feature in status option. tell us how to add music feature in status option,2025-06-02 22:55:37
A Google user,5,the voice note is too fast,2025-06-02 22:55:37
A Google user,5,😁,2025-06-02 22:55:01
A Google user,5,"The app is fantastic, I have been using it for a while with no regrets. However, the developers should have separated tabs for personal chats and groups by default. Some of important messages are sent down the unread group chats making them hard to respond in good time.Kindly consider it as urgent for both this and the WA Business. Thank you in advance as you put this suggestion into consideration.",2025-06-02 22:54:56
A Google user,4,"Hi Team, quick request can whatsapp work on to have an option for one time recovery option to restore for the mistakenly deleted chats, data or some important information. It is difficult to restore them if we don't have backup in drive or Google account or even if it's there backed-up we lose the chats once it's overwrites old chats with new, or it's uninstalled. Some customised feature will be really a help to have some backup for old data or chats. Please do something.",2025-06-02 22:54:39
A Google user,3,Nice,2025-06-02 22:54:21
A Google user,5,nice,2025-06-02 22:54:20
A Google user,5,very.good and very important app,2025-06-02 22:53:36
A Google user,1,my whatsapp reload,2025-06-02 22:53:08
A Google user,5,very good app,2025-06-02 22:53:04
A Google user,5,good,2025-06-02 22:52:30
A Google user,4,nice,2025-06-02 22:52:03
A Google user,5,good,2025-06-02 22:51:46
A Google user,4,moi Saheb,2025-06-02 22:51:25
A Google user,5,عالی فقط کاش وقتی پیام رو حذف میکردم جاش باقی نمیموند,2025-06-02 22:50:51
A Google user,1,good,2025-06-02 22:48:56
A Google user,2,what is the meaning of code verified,2025-06-02 22:48:47
A Google user,1,Telling me something wrong with WhatsApp chats and erased all my texts,2025-06-02 22:48:04
A Google user,5,I mistakenly logged out whatsap please reinstall,2025-06-02 22:47:53
A Google user,5,good,2025-06-02 22:47:39
A Google user,5,very good,2025-06-02 22:47:17
A Google user,3,good,2025-06-02 22:46:37
A Google user,5,super,2025-06-02 22:46:34
A Google user,5,good job,2025-06-02 22:46:30
A Google user,5,🥰🥰,2025-06-02 22:45:47
A Google user,1,Bad because I cannot access my account,2025-06-02 22:44:31
A Google user,4,read massage turn off,2025-06-02 22:43:44
A Google user,1,"A privacy breach occurred when a previously blocked contact was automatically unblocked. Additionally, WhatsApp calling does not currently support Do Not Disturb mode.",2025-06-02 22:43:09
A Google user,2,ilen helping,2025-06-02 22:42:56
A Google user,5,super,2025-06-02 22:42:12
A Google user,3,good 😊,2025-06-02 22:42:00
A Google user,2,nice,2025-06-02 22:41:55
A Google user,1,this app is drinking battery like hell.,2025-06-02 22:41:37
A Google user,5,Good,2025-06-02 22:40:32
A Google user,5,not working,2025-06-02 22:39:52
A Google user,1,tidak ada solusi untuk akun² yang tidak mendapat fitur terbaru.,2025-06-02 22:38:46
A Google user,5,very nice app,2025-06-02 22:38:44
A Google user,5,nais,2025-06-02 22:38:33
A Google user,1,After update also i haven't option for add music in status bar i am soo Tired,2025-06-02 22:38:23
A Google user,1,I do not like the new WhatsApp version. The videos posted on a status end up having a bad quality.,2025-06-02 22:36:46
A Google user,5,it gives me better service.,2025-06-02 22:36:29
A Google user,5,Is very fast in sending messages to your loves ones,2025-06-02 22:36:27
A Google user,5,واو سهل تتواصل مع أقاربك بكل سهولة❤️🙂🎀,2025-06-02 22:35:54
A Google user,5,good,2025-06-02 22:35:39
A Google user,5,good,2025-06-02 22:35:26
A Google user,5,good,2025-06-02 22:33:42
A Google user,5,nice,2025-06-02 22:32:51
A Google user,5,"great, my best app",2025-06-02 22:32:50
A Google user,5,wonderful,2025-06-02 22:32:00
A Google user,5,I love Allah 😍😍,2025-06-02 22:31:38
A Google user,5,My WhatsApp 😅😅😅😅,2025-06-02 22:31:08
A Google user,2,whatsapp problem photos & videos not downloading or Open Why,2025-06-02 22:30:56
A Google user,5,Good,2025-06-02 22:30:51
A Google user,5,privacy is superb,2025-06-02 22:30:31
A Google user,5,goof,2025-06-02 22:30:16
A Google user,5,excellent work,2025-06-02 22:28:14
A Google user,5,Just right,2025-06-02 22:27:17
A Google user,5,Very nice to good app,2025-06-02 22:26:01
A Google user,5,good,2025-06-02 22:24:10
A Google user,5,nice app,2025-06-02 22:24:03
A Google user,5,I really want to open my WhatsApp because of what I want learn better about it,2025-06-02 22:23:53
A Google user,1,WhatsApp messenger is the bad of bad appo I don't like whatsapp messager,2025-06-02 22:23:43
A Google user,1,Hi my watsap,2025-06-02 22:23:16
